benchmark,family_id,variant_count,model,model_slug,input_tokens,reasoning_tokens,answer_tokens,score,score_raw,total_output_tokens
ifbench,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,24524.458723822965,7486955.500399542,88520.04087663515,70.7,0.7070000000000001,7575475.541276177
ifbench,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,24605.087942114616,414602.08597929456,80792.82607859084,61.2,0.612,495394.9120578854
ifbench,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,24879.25801011669,1375675.5480607096,99445.1939291736,68.5,0.685,1475120.7419898831
ifbench,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,24507.39038999993,403535.2276917867,71957.38191821332,61.8,0.618,475492.60961
ifbench,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,24556.788807870893,839808.4215066847,75634.78968544431,66.2,0.662,915443.2111921292
ifbench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,24784.74676594586,388372.3149641442,56842.938269909966,79.6,0.7959999999999999,445215.2532340542
ifbench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,24471.58789722437,871851.946136327,53676.465966448646,79.0,0.79,925528.4121027756
ifbench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,23843.20295256768,1195450.2361891114,80706.56085832085,71.1,0.711,1276156.7970474325
ifbench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,24494.097755850897,0.0,8875505.902244149,37.5,0.375,8875505.902244149
ifbench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,23070.1893889634,0.0,116929.8106110366,25.9,0.259,116929.8106110366
ifbench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,24395.207184701954,2689219.141938568,886385.6508767301,31.9,0.319,3575604.7928152983
ifbench,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,24673.49986125049,522.2901039076938,424804.21003484185,27.6,0.276,425326.5001387496
ifbench,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,25467.3113795916,0.0,1574532.6886204083,27.1,0.271,1574532.6886204083
ifbench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,24519.55274897099,0.0,145480.44725102902,46.1,0.461,145480.44725102902
ifbench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,24979.838583244284,616965.6911007558,158054.4703159999,51.2,0.512,775020.1614167558
ifbench,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,24906.68912074697,0.0,455093.310879253,33.1,0.331,455093.310879253
ifbench,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,24824.3993396183,562505.5732109826,112670.027449399,50.7,0.507,675175.6006603816
ifbench,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,24459.42261173904,0.0,825540.577388261,33.5,0.335,825540.577388261
ifbench,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,24333.37786552136,797784.2761787431,177882.34595573554,49.8,0.498,975666.6221344786
ifbench,qwen3-5-122b-a10b,2,Qwen3.5 122B A10B,qwen3-5-122b-a10b,25308.389926513148,0.0,144691.61007348684,50.8,0.508,144691.61007348684
ifbench,qwen3-5-122b-a10b,2,Qwen3.5 122BA10B,qwen3-5-122b-a10b,24435.968004941413,3117732.974551659,357831.0574433999,75.7,0.757,3475564.031995059
ifbench,qwen3-5-35b-a3b,2,Qwen3.5 35B A3B,qwen3-5-35b-a3b-non-reasoning,24341.59473572637,0.0,335658.40526427364,44.5,0.445,335658.40526427364
ifbench,qwen3-5-35b-a3b,2,Qwen3.5 35BA3B,qwen3-5-35b-a3b-non-reasoning,24790.76660754184,3587200.436921866,488008.7964705919,72.5,0.725,4075209.233392458
ifbench,qwen3-5-397b-a17b,2,Qwen3.5 397B A17B,qwen3-5-397b-a17b-non-reasoning,24916.13993075992,0.0,85083.86006924008,51.6,0.516,85083.86006924008
ifbench,qwen3-5-397b-a17b,2,Qwen3.5 397BA17B,qwen3-5-397b-a17b-non-reasoning,24285.90293657137,2607437.2178043146,68276.87925911376,78.8,0.7879999999999999,2675714.0970634283
ifbench,qwen3-max,2,Qwen3 Max,qwen3-max,24142.87417506372,0.0,115857.12582493629,44.1,0.441,115857.12582493629
ifbench,qwen3-max,2,Qwen3 MaxThinking,qwen3-max-thinking,24932.10133160921,1971399.27024322,103668.62842517084,70.7,0.7070000000000001,2075067.898668391
ifbench,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,24943.351487061725,0.0,295056.64851293823,39.7,0.397,295056.64851293823
ifbench,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,25479.22281237744,1088683.7012865352,85837.07590108737,60.7,0.607,1174520.7771876226
ifbench,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,24353.481538949058,0.0,455646.5184610509,31.2,0.312,455646.5184610509
ifbench,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,24680.97969759257,640604.3686062598,194714.65169614763,43.4,0.434,835319.0203024074
ifbench,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,24961.493560725263,0.0,195038.5064392748,42.7,0.427,195038.5064392748
ifbench,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,24505.226319325608,707348.8539180021,128145.91976267225,56.5,0.565,835494.7736806744
ifbench,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,24035.839640355684,0.0,195964.1603596443,33.1,0.331,195964.1603596443
ifbench,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,24464.696161173004,611311.4458363297,154223.85800249732,45.1,0.451,765535.3038388271
livecodebench,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,500748.4956927333,0.0,999251.5043072668,39.4,0.3939999999999999,999251.5043072668
livecodebench,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,501042.4814981481,10206445.319986552,292512.1985153005,47.3,0.473,10498957.518501852
livecodebench,claude-4-5-haiku,2,Claude 4.5 Haiku,claude-4-5-haiku-reasoning,509802.02441734174,0.0,890197.9755826583,51.1,0.511,890197.9755826583
livecodebench,claude-4-5-haiku,2,Claude 4.5Haiku,claude-4-5-haiku-reasoning,511611.3859814469,2590943.931335062,597444.6826834914,61.5,0.615,3188388.614018553
livecodebench,claude-4-5-sonnet,2,Claude 4.5 Sonnet,claude-4-5-sonnet-thinking,510122.0775710548,0.0,689877.9224289452,59.0,0.59,689877.9224289452
livecodebench,claude-4-5-sonnet,2,Claude 4.5Sonnet,claude-4-5-sonnet-thinking,509934.8069528046,3247845.492431616,542219.7006155798,71.4,0.7140000000000001,3790065.193047196
livecodebench,claude-4-opus,2,Claude 4 Opus,claude-4-opus-thinking,525949.9063515804,0.0,574050.0936484195,54.2,0.542,574050.0936484195
livecodebench,claude-4-opus,2,Claude 4Opus,claude-4-opus-thinking,486596.8205867392,2491646.2457658662,421756.9336473945,63.6,0.636,2913403.179413261
livecodebench,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,407174.5306548921,0.0,522825.4693451079,44.9,0.449,522825.4693451079
livecodebench,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,513032.487194716,3456389.6449779547,530577.8678273289,65.5,0.655,3986967.512805284
livecodebench,claude-opus-4-5,2,Claude Opus 4.5,claude-opus-4-5,503704.6503171844,0.0,896295.3496828156,73.8,0.738,896295.3496828156
livecodebench,claude-opus-4-5,2,Claude Opus4.5,claude-opus-4-5,501041.0346763765,4676954.243874399,622004.7214492246,87.1,0.871,5298958.965323623
livecodebench,deepseek-v3-1,2,DeepSeek V3.1,deepseek-v3-1,501428.6346870763,0.0,1898571.365312924,57.7,0.5770000000000001,1898571.365312924
livecodebench,deepseek-v3-1,2,DeepSeekV3.1,deepseek-v3-1,525740.9515771872,11088950.29989884,385308.7485239754,78.4,0.784,11474259.048422815
livecodebench,deepseek-v3-1-terminus,2,DeepSeek V3.1Terminus,deepseek-v3-1-terminus,504264.2659773155,0.0,1195735.7340226846,52.9,0.529,1195735.7340226846
livecodebench,deepseek-v3-1-terminus,2,DeepSeekV3.1Terminus,deepseek-v3-1-terminus,517034.5799704329,10098618.616413796,384346.8036157717,79.8,0.7979999999999999,10482965.420029568
livecodebench,deepseek-v3-2,2,DeepSeek V3.2,deepseek-v3-2-reasoning,520401.455381523,0.0,1579598.544618477,59.3,0.593,1579598.544618477
livecodebench,deepseek-v3-2,2,DeepSeekV3.2,deepseek-v3-2-reasoning,522648.4984379266,12060278.022372412,417073.4791896607,86.2,0.862,12477351.501562072
livecodebench,deepseek-v3-2-reasoning-0925,2,DeepSeek V3.2 Exp,deepseek-v3-2-reasoning-0925,512085.9881767905,0.0,1287914.0118232097,55.4,0.5539999999999999,1287914.0118232097
livecodebench,deepseek-v3-2-reasoning-0925,2,DeepSeekV3.2 Exp,deepseek-v3-2-reasoning-0925,492397.2629092337,10160940.23765516,346662.4994356076,78.9,0.789,10507602.737090766
livecodebench,exaone-4-0-1-2b,2,Exaone 4.0 1.2B,exaone-4-0-1-2b,506028.367536708,0.0,893971.6324632921,29.3,0.293,893971.6324632921
livecodebench,exaone-4-0-1-2b,2,Exaone 4.01.2B,exaone-4-0-1-2b,511911.878502561,8384390.4550147075,903697.666482732,51.6,0.516,9288088.12149744
livecodebench,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,512861.8636249308,0.0,1887138.1363750687,47.2,0.472,1887138.1363750687
livecodebench,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,503658.9567298538,14552766.8935596,943574.149710546,74.7,0.747,15496341.043270145
livecodebench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite (Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,510857.4136923478,0.0,7389142.586307651,64.1,0.6409999999999999,7389142.586307651
livecodebench,gemini-2-5-flash-lite-preview-09-2025,2,Gemini 2.5Flash-Lite(Sep),gemini-2-5-flash-lite-preview-09-2025-reasoning,522453.6989389386,11125074.557017162,1352471.7440439002,68.8,0.688,12477546.301061062
livecodebench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5 Flash(Sep),gemini-2-5-flash-preview-09-2025,511097.5555449434,0.0,6988902.444455056,62.5,0.625,6988902.444455056
livecodebench,gemini-2-5-flash-preview-09-2025,2,Gemini 2.5Flash (Sep),gemini-2-5-flash-preview-09-2025,520752.1024440384,14585397.881690873,893850.01586509,71.3,0.713,15479247.897555962
livecodebench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,493893.93454526656,0.0,1306106.0654547336,49.5,0.495,1306106.0654547336
livecodebench,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,502372.1826791719,24383510.51159568,1114117.3057251505,69.5,0.695,25497627.81732083
livecodebench,gemini-3-flash,2,Gemini 3 Flash,gemini-3-flash-reasoning,491634.93896967545,0.0,608365.0610303245,79.7,0.797,608365.0610303245
livecodebench,gemini-3-flash,2,Gemini 3Flash,gemini-3-flash-reasoning,509425.4461303752,16813771.845139273,676802.7087303534,90.8,0.908,17490574.553869627
livecodebench,gemini-3-pro,2,Gemini 3 ProPreview(low),gemini-3-pro-low,504422.8691154719,107957.33694083447,2387619.7939436934,85.7,0.857,2495577.130884528
livecodebench,gemini-3-pro,2,Gemini 3 ProPreview(high),gemini-3-pro,510463.3386218327,10804294.956544736,685241.704833434,91.7,0.917,11489536.661378171
livecodebench,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,495645.1729852045,0.0,604354.8270147955,55.8,0.5579999999999999,604354.8270147955
livecodebench,gpt-5,4,GPT-5 (low),gpt-5-low,510394.71966434974,2001239.197602285,388366.0827333653,76.3,0.763,2389605.2803356503
livecodebench,gpt-5,4,GPT-5(medium),gpt-5-medium,511433.5169434482,5470674.328884268,417892.1541722836,70.3,0.703,5888566.483056552
livecodebench,gpt-5,4,GPT-5 (high),gpt-5,510099.7834223038,8769869.623056574,420030.5935211216,84.6,0.846,9189900.216577696
livecodebench,gpt-5-1,2,GPT-5.1,gpt-5-1-non-reasoning,509899.0186033089,0.0,490100.9813966911,49.4,0.494,490100.9813966911
livecodebench,gpt-5-1,2,GPT-5.1(high),gpt-5-1,480140.5849698689,11166077.076445092,353782.33858503617,86.8,0.868,11519859.415030127
livecodebench,gpt-5-2,3,GPT-5.2,gpt-5-2-non-reasoning,527882.031979098,0.0,572117.968020902,66.9,0.669,572117.968020902
livecodebench,gpt-5-2,3,GPT-5.2(medium),gpt-5-2-medium,514744.9487647044,3403974.954715013,381280.0965202821,89.4,0.894,3785255.051235295
livecodebench,gpt-5-2,3,GPT-5.2(xhigh),gpt-5-2,483666.33802726585,12169803.798933532,346529.86303920194,88.9,0.889,12516333.661972731
livecodebench,gpt-5-mini,3,GPT-5 mini(minimal),gpt-5-mini-minimal,510773.6397517855,0.0,589226.3602482144,54.5,0.545,589226.3602482144
livecodebench,gpt-5-mini,3,GPT-5 mini(medium),gpt-5-mini-medium,516502.30962832767,2592848.912283942,390648.77808773005,69.2,0.6920000000000001,2983497.690371672
livecodebench,gpt-5-mini,3,GPT-5 mini(high),gpt-5-mini,512106.1638542528,6991678.311457248,396215.5246885005,83.8,0.838,7387893.836145749
livecodebench,gpt-5-nano,3,GPT-5 nano(minimal),gpt-5-nano-minimal,511074.4105577303,0.0,688925.5894422698,47.0,0.47,688925.5894422698
livecodebench,gpt-5-nano,3,GPT-5 nano(medium),gpt-5-nano-medium,510434.1781725462,7217005.936249009,372559.8855784439,76.3,0.763,7589565.821827454
livecodebench,gpt-5-nano,3,GPT-5 nano(high),gpt-5-nano,508896.7590474812,17118026.728641625,373076.5123108906,78.9,0.789,17491103.240952518
livecodebench,gpt-oss-120b,2,gpt-oss-120B(low),gpt-oss-120b-low,514403.19034258527,1033083.4084810708,1752513.401176344,70.7,0.7070000000000001,2785596.8096574144
livecodebench,gpt-oss-120b,2,gpt-oss-120B(high),gpt-oss-120b,498174.6724523665,17889932.499589663,1611892.827957972,87.8,0.878,19501825.32754764
livecodebench,gpt-oss-20b,2,gpt-oss-20B(low),gpt-oss-20b-low,514953.72549355467,2020917.6753824104,764128.5991240345,65.2,0.652,2785046.274506445
livecodebench,gpt-oss-20b,2,gpt-oss-20B(high),gpt-oss-20b,502202.7965691452,16862797.531658955,634999.6717718997,77.7,0.777,17497797.203430854
livecodebench,grok-4-1-fast,2,Grok 4.1 Fast,grok-4-1-fast,511364.3932528218,0.0,1088635.606747178,39.9,0.3989999999999999,1088635.606747178
livecodebench,grok-4-1-fast,2,Grok 4.1Fast,grok-4-1-fast,512962.8968716936,10163420.589056203,323616.5140721044,82.2,0.8220000000000001,10487037.103128308
livecodebench,k2-v2,3,K2-V2 (low),k2-v2-low,501756.5797894835,644732.7222063668,1653510.6980041496,39.3,0.3929999999999999,2298243.4202105165
livecodebench,k2-v2,3,K2-V2(medium),k2-v2-medium,510395.78351042303,3352658.553256992,1836945.6632325856,54.1,0.541,5189604.216489578
livecodebench,k2-v2,3,K2-V2 (high),k2-v2,518792.2751941965,23823413.77901398,1657793.9457918226,69.4,0.6940000000000001,25481207.7248058
livecodebench,kimi-k2,2,Kimi K2,kimi-k2,505954.40164034656,0.0,1994045.5983596533,55.6,0.556,1994045.5983596533
livecodebench,kimi-k2,2,Kimi K2Thinking,kimi-k2-thinking,515843.7528876893,18897446.94346001,1586709.3036523017,85.3,0.853,20484156.24711231
livecodebench,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,509514.1257707616,0.0,290485.8742292384,27.7,0.2769999999999999,290485.8742292384
livecodebench,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,514097.5668132144,0.0,315902.4331867856,28.0,0.28,315902.4331867856
livecodebench,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,512576.2153663878,0.0,297423.78463361226,29.0,0.29,297423.78463361226
livecodebench,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,520015.9797917497,15534870.58289621,945113.4373120408,73.7,0.737,16479984.02020825
livecodebench,nova-2-0-lite,2,Nova 2.0 Lite,nova-2-0-lite,519046.348880569,0.0,1080953.651119431,34.6,0.346,1080953.651119431
livecodebench,nova-2-0-lite,2,Nova 2.0Lite (high),nova-2-0-lite-reasoning,507858.17611382826,46060054.41455058,432087.4093355932,71.1,0.711,46492141.82388617
livecodebench,nova-2-0-lite-reasoning,2,Nova 2.0Lite (low),nova-2-0-lite-reasoning-low,520412.352430906,899766.016037063,279821.63153203105,46.9,0.469,1179587.647569094
livecodebench,nova-2-0-lite-reasoning,2,Nova 2.0Lite(medium),nova-2-0-lite-reasoning-medium,511538.0655013228,8768173.549092881,420288.3854057959,66.3,0.6629999999999999,9188461.934498675
livecodebench,nova-2-0-omni-reasoning,2,Nova 2.0Omni (low),nova-2-0-omni-reasoning-low,501291.37452320167,1976422.270369716,322286.35510708205,59.2,0.5920000000000001,2298708.625476798
livecodebench,nova-2-0-omni-reasoning,2,Nova 2.0Omni(medium),nova-2-0-omni-reasoning-medium,511174.2956682289,6861787.337910774,427038.36642099713,66.0,0.66,7288825.7043317715
livecodebench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(low),nova-2-0-pro-reasoning-low,517613.8145209479,1422579.9371296451,359806.2483494069,63.8,0.638,1782386.185479052
livecodebench,nova-2-0-pro-reasoning,2,Nova 2.0 ProPreview(medium),nova-2-0-pro-reasoning-medium,509164.900752491,4950756.361382449,340078.7378650595,73.0,0.73,5290835.099247509
livecodebench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIA Nemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,513282.06445374194,0.0,1086717.935546258,36.0,0.36,1086717.935546258
livecodebench,nvidia-nemotron-3-nano-30b-a3b,2,NVIDIANemotron 3Nano,nvidia-nemotron-3-nano-30b-a3b-reasoning,498743.8444405109,15768018.368115816,733237.787443673,74.1,0.741,16501256.15555949
livecodebench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIA NemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,501319.7310365492,0.0,898680.2689634508,34.5,0.345,898680.2689634508
livecodebench,nvidia-nemotron-nano-12b-v2-vl,2,NVIDIANemotronNano 12B v2 VL,nvidia-nemotron-nano-12b-v2-vl-reasoning,505989.00216364017,19645991.67823268,848019.3196036868,69.4,0.6940000000000001,20494010.997836363
livecodebench,nvidia-nemotron-nano-9b-v2,2,NVIDIANemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,494871.0795241385,10070978.171143528,434150.7493323332,72.4,0.7240000000000001,10505128.92047586
livecodebench,nvidia-nemotron-nano-9b-v2,2,NVIDIA NemotronNano 9B V2,nvidia-nemotron-nano-9b-v2,497064.9776365137,0.0,12502935.022363486,70.1,0.701,12502935.022363486
livecodebench,o3-mini,2,o3-mini,o3-mini,517976.0203771805,5833002.334433296,649021.6451895238,71.7,0.7170000000000001,6482023.979622819
livecodebench,o3-mini,2,o3-mini(high),o3-mini-high,489933.1607112465,11883324.480283365,626742.3590053903,73.4,0.7340000000000001,12510066.839288754
livecodebench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,511045.60499983066,0.0,1888954.3950001693,52.4,0.524,1888954.3950001693
livecodebench,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,507016.3138002021,16554874.505657492,938109.1805423048,78.8,0.7879999999999999,17492983.686199795
livecodebench,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,511410.593395796,0.0,2588589.406604204,51.5,0.515,2588589.406604204
livecodebench,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,510471.3255693576,12567129.826405251,922398.8480253888,70.7,0.7070000000000001,13489528.67443064
livecodebench,qwen3-4b-2507-instruct,2,Qwen3 4B 2507,qwen3-4b-2507-instruct-reasoning,516251.4750850713,0.0,2583748.5249149287,37.7,0.377,2583748.5249149287
livecodebench,qwen3-4b-2507-instruct,2,Qwen3 4B2507,qwen3-4b-2507-instruct-reasoning,503879.83986241947,13609360.50177074,886759.6583668424,64.1,0.6409999999999999,14496120.160137584
livecodebench,qwen3-next-80b-a3b,2,Qwen3 Next 80BA3B,qwen3-next-80b-a3b-reasoning,497096.8583912431,0.0,4402903.141608757,68.4,0.684,4402903.141608757
livecodebench,qwen3-next-80b-a3b,2,Qwen3 Next80B A3B,qwen3-next-80b-a3b-reasoning,509229.2658971593,19546303.9324363,944466.8016665416,78.4,0.784,20490770.73410284
livecodebench,qwen3-omni-30b-a3b,2,Qwen3 Omni 30BA3B,qwen3-omni-30b-a3b-reasoning,502545.6297127915,0.0,2097454.370287209,42.2,0.422,2097454.370287209
livecodebench,qwen3-omni-30b-a3b,2,Qwen3 Omni30B A3B,qwen3-omni-30b-a3b-reasoning,492757.5120913581,10477212.978387488,1030029.5095211536,67.9,0.679,11507242.48790864
livecodebench,qwen3-vl-235b-a22b,2,Qwen3 VL 235BA22B,qwen3-vl-235b-a22b-reasoning,508474.3417874996,0.0,3191525.6582125,59.4,0.594,3191525.6582125
livecodebench,qwen3-vl-235b-a22b,2,Qwen3 VL235B A22B,qwen3-vl-235b-a22b-reasoning,511711.6310166164,8929706.31476427,558582.0542191131,64.6,0.6459999999999999,9488288.368983384
livecodebench,qwen3-vl-30b-a3b,2,Qwen3 VL 30B A3B,qwen3-vl-30b-a3b-reasoning,510713.32592937694,0.0,2189286.6740706232,47.6,0.476,2189286.6740706232
livecodebench,qwen3-vl-30b-a3b,2,Qwen3 VL 30BA3B,qwen3-vl-30b-a3b-reasoning,439395.5715839151,8764340.231211672,796264.1972044128,69.7,0.6970000000000001,9560604.428416084
math-500,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,50979.57575189833,0.0,259020.42424810168,85.0,0.85,259020.42424810168
math-500,claude-3-7-sonnet,2,Claude 3.7Sonnet,claude-3-7-sonnet,51352.59969868758,2628982.2126423125,219665.18765899973,94.7,0.947,2848647.400301312
math-500,claude-4-opus,2,Claude 4 Opus,claude-4-opus-thinking,47484.21760780363,0.0,282515.7823921964,94.1,0.941,282515.7823921964
math-500,claude-4-opus,2,Claude 4Opus,claude-4-opus-thinking,49614.817952881735,783042.3874414552,267342.7946056631,98.2,0.982,1050385.1820471182
math-500,claude-4-sonnet,2,Claude 4 Sonnet,claude-4-sonnet,48581.69732135296,0.0,311418.30267864704,93.4,0.934,311418.30267864704
math-500,claude-4-sonnet,2,Claude 4Sonnet,claude-4-sonnet,46331.31596252079,984278.6411609112,269390.0428765681,99.1,0.991,1253668.684037479
math-500,exaone-4-0-32b,2,EXAONE 4.0 32B,exaone-4-0-32b,49345.36283483172,0.0,580654.6371651683,93.9,0.939,580654.6371651683
math-500,exaone-4-0-32b,2,EXAONE 4.032B,exaone-4-0-32b,49252.08559829474,2553597.6849867525,297150.22941495274,97.7,0.977,2850747.9144017054
math-500,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5 Flash,gemini-2-5-flash-reasoning-04-2025,47734.14889099383,0.0,562265.8511090062,93.2,0.932,562265.8511090062
math-500,gemini-2-5-flash-reasoning-04-2025,2,Gemini 2.5Flash,gemini-2-5-flash-reasoning-04-2025,47751.71186538946,2746949.841256801,505298.44687780953,98.1,0.981,3252248.2881346107
math-500,gpt-5,4,GPT-5 (minimal),gpt-5-minimal,49397.10706363784,0.0,110602.89293636216,86.1,0.861,110602.89293636216
math-500,gpt-5,4,GPT-5 (low),gpt-5-low,49007.87878171279,286348.59921466553,54643.52200362165,98.7,0.987,340992.12121828715
math-500,gpt-5,4,GPT-5(medium),gpt-5-medium,49613.62492032606,572771.2309111708,67615.14416850319,99.1,0.991,640386.3750796741
math-500,gpt-5,4,GPT-5 (high),gpt-5,48184.58192846508,1082880.9720586776,68934.44601285722,99.4,0.994,1151815.4180715347
math-500,llama-3-3-nemotron-super-49b,2,Llama 3.3Nemotron Super49B,llama-3-3-nemotron-super-49b,50648.85381118328,0.0,279351.14618881675,77.5,0.775,279351.14618881675
math-500,llama-3-3-nemotron-super-49b,2,Llama 3.3NemotronSuper 49B,llama-3-3-nemotron-super-49b,49046.38234550976,1196622.2590336076,154331.35862088265,95.9,0.959,1350953.6176544903
math-500,llama-nemotron-super-49b-v1-5,2,Llama NemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,49074.10059313664,0.0,380925.8994068634,77.0,0.77,380925.8994068634
math-500,llama-nemotron-super-49b-v1-5,2,LlamaNemotronSuper 49B v1.5,llama-nemotron-super-49b-v1-5-reasoning,49799.69584826089,2418287.1792651243,231913.12488661485,98.3,0.983,2650200.304151739
math-500,o3-mini,2,o3-mini,o3-mini,54386.05147797291,350047.4226902263,225566.52583180083,97.3,0.973,575613.9485220271
math-500,o3-mini,2,o3-mini(high),o3-mini-high,56064.70492359181,809542.561781418,234392.7332949901,98.5,0.985,1043935.2950764082
math-500,qwen3-235b-a22b-instruct-2507,2,Qwen3 235B 2507,qwen3-235b-a22b-instruct-2507,47801.11572786928,0.0,772198.8842721307,98.0,0.98,772198.8842721307
math-500,qwen3-235b-a22b-instruct-2507,2,Qwen3 235BA22B 2507,qwen3-235b-a22b-instruct-2507-reasoning,48552.784576330654,2343216.4790872457,308230.736336424,98.4,0.984,2651447.2154236697
math-500,qwen3-30b-a3b-2507,2,Qwen3 30B A3B2507,qwen3-30b-a3b-2507,49199.964950338974,0.0,700800.0350496611,97.5,0.975,700800.0350496611
math-500,qwen3-30b-a3b-2507,2,Qwen3 30BA3B 2507,qwen3-30b-a3b-2507,49076.14365660158,2154078.2929912624,296845.5633521359,97.6,0.976,2450923.8563433983
math-500,sonar,2,Sonar,sonar,50449.82920829584,0.0,289550.1707917041,81.7,0.8170000000000001,289550.1707917041
math-500,sonar,2,SonarReasoning,sonar-reasoning,50666.49014375001,652349.2877532573,156984.22210299264,92.1,0.921,809333.5098562499
mmlu-pro,claude-3-7-sonnet,2,Claude 3.7 Sonnet,claude-3-7-sonnet,2818314.081205476,0.0,3581685.918794525,80.3,0.8029999999999999,3581685.918794525
